id,word,type,label
23055,Had,O,20
23056,any,O,20
23057,epic,O,20
23058,meltdowns,O,20
23059,this,O,20
23060,week,O,20
23061,?,O,20
23062,You,O,20
23063,know,O,20
23064,",",O,20
23065,of,O,20
23066,the,O,20
23067,cryin,O,20
23068,...,O,20
23069,http://bit.ly/bwop5U,O,20

23070,@ChristineCaine,O,20
23071,please,O,20
23072,pray,O,20
23073,for,O,20
23074,my,O,20
23075,hubby,O,20
23076,&amp;,O,20
23077,I,O,20
23078,",",O,20
23079,u,O,20
23080,spoke,O,20
23081,a,O,20
23082,promise,O,20
23083,over,O,20
23084,us,O,20
23085,years,O,20
23086,ago,O,20
23087,",",O,20
23088,I,O,20
23089,pray,O,20
23090,that,O,20
23091,come,O,20
23092,to,O,20
23093,pass,O,20
23094,and,O,20
23095,my,O,20
23096,hubby,O,20
23097,stay,O,20
23098,rooted,O,20
23099,in,O,20
23100,JC,O,20
23101,x,O,20

23102,looks,O,20
23103,like,O,20
23104,its,O,20
23105,my,O,20
23106,byza-bedtime,O,20
23107,!,O,20
23108,hope,O,20
23109,to,O,20
23110,fuck,O,20
23111,that,O,20
23112,ema,O,20
23113,is,O,20
23114,in,O,20
23115,tomorrow,O,20
23116,!,O,20

23117,two,O,20
23118,auditions,O,20
23119,in,O,20
23120,one,O,20
23121,day,O,20
23122,",",O,20
23123,it&amp;#39,O,20
23124,;,O,20
23125,s,O,20
23126,almost,O,20
23127,as,O,20
23128,if,O,20
23129,I,O,20
23130,am,O,20
23131,a,O,20
23132,real,O,20
23133,actor,O,20

23134,The,O,20
23135,last,O,20
23136,time,O,20
23137,I,O,20
23138,chatted,O,20
23139,with,O,20
23140,Kyle,B-person,6
23141,was,O,20
23142,June,O,20
23143,.,O,20
23144,The,O,20
23145,last,O,20
23146,time,O,20
23147,we,O,20
23148,emailed,O,20
23149,was,O,20
23150,August,O,20
23151,.,O,20

23152,RT,O,20
23153,@ZodiacFacts,O,20
23154,:,O,20
23155,#ZodiacFacts,O,20
23156,As,O,20
23157,an,O,20
23158,#Aries,O,20
23159,romance,O,20
23160,isn't,O,20
23161,about,O,20
23162,what,O,20
23163,you're,O,20
23164,after,O,20
23165,--,O,20
23166,it,O,20
23167,'s,O,20
23168,about,O,20
23169,taking,O,20
23170,chances,O,20
23171,",",O,20
23172,exploring,O,20
23173,and,O,20
23174,keeping,O,20
23175,an,O,20
23176,...,O,20

23177,@jemelehill,O,20
23178,I,O,20
23179,hit,O,20
23180,that,O,20
23181,JL,B-person,6
23182,joint,O,20
23183,when,O,20
23184,it,O,20
23185,came,O,20
23186,out,O,20
23187,",",O,20
23188,he,O,20
23189,does,O,20
23190,Teddy,B-person,6
23191,P,I-person,16
23192,proud,O,20
23193,on,O,20
23194,Wake,O,20
23195,Up,O,20
23196,!,O,20

23197,@milaceccato,O,20
23198,hahah,O,20
23199,yeah,O,20
23200,!,O,20
23201,My,O,20
23202,bestie,O,20
23203,&amp;,O,20
23204,I,O,20
23205,met,O,20
23206,his,O,20
23207,dad,O,20
23208,too,O,20
23209,&amp;,O,20
23210,were,O,20
23211,seeing,O,20
23212,him,O,20
23213,I,O,20
23214,think,O,20
23215,on,O,20
23216,Monday,O,20
23217,were,O,20
23218,not,O,20
23219,sure,O,20
23220,yet(,O,20
23221,;,O,20

23222,Why,O,20
23223,Your,O,20
23224,Homepage,O,20
23225,May,O,20
23226,Matter,O,20
23227,Less,O,20
23228,Than,O,20
23229,You,O,20
23230,Think,O,20
23231,http://t.co/dNyFfPP,O,20
23232,via,O,20
23233,@TMGmedia,O,20

23234,RT,O,20
23235,@MARLONLWAYANS,O,20
23236,:,O,20
23237,Happy,O,20
23238,Yom,B-other,5
23239,Kippur,I-other,15
23240,to,O,20
23241,all,O,20
23242,my,O,20
23243,Jewish,O,20
23244,friends,O,20
23245,.,O,20
23246,Black,O,20
23247,people,O,20
23248,need,O,20
23249,a,O,20
23250,Leroy,B-other,5
23251,Jenkins,I-other,15
23252,Day,I-other,15
23253,.,O,20
23254,We,O,20
23255,need,O,20
23256,some,O,20
23257,days,O,20
23258,off,O,20
23259,too,O,20

23260,volleybaltraining,O,20
23261,was,O,20
23262,super,O,20
23263,leuk,O,20
23264,!,O,20
23265,volgende,O,20
23266,week,O,20
23267,1e,O,20
23268,wedstrijd,O,20

23269,RT,O,20
23270,@WakaFlocka1017,O,20
23271,:,O,20
23272,SO,O,20
23273,WHEN,O,20
23274,I,O,20
23275,GET,O,20
23276,ON,O,20
23277,106,O,20
23278,N,O,20
23279,JOKE,O,20
23280,AROUND,O,20
23281,YALL,O,20
23282,TALK,O,20
23283,ABOUT,O,20
23284,ME,O,20
23285,LIKE,O,20
23286,A,O,20
23287,DOG,O,20
23288,SHAWTY,O,20
23289,BUT,O,20
23290,WHEN,O,20
23291,I,O,20
23292,BUY,O,20
23293,"30,000",O,20
23294,WORTH,O,20
23295,SCHOOL,O,20
23296,SUPPLY,O,20
23297,N,O,20
23298,...,O,20

23299,RT,O,20
23300,@Sexstrology,O,20
23301,:,O,20
23302,Pisces,O,20
23303,tend,O,20
23304,to,O,20
23305,escape,O,20
23306,into,O,20
23307,fantasy,O,20
23308,and,O,20
23309,day,O,20
23310,dreams,O,20
23311,.,O,20
23312,There,O,20
23313,they,O,20
23314,are,O,20
23315,free,O,20
23316,.,O,20

23317,RT,O,20
23318,@LeadToday,O,20
23319,:,O,20
23320,Authentic,O,20
23321,leaders,O,20
23322,don't,O,20
23323,blame,O,20
23324,other,O,20
23325,people,O,20
23326,when,O,20
23327,they,O,20
23328,make,O,20
23329,a,O,20
23330,mistake,O,20
23331,.,O,20

23332,RT,O,20
23333,@kiera16_x,O,20
23334,:,O,20
23335,#Twitition,O,20
23336,HELP,O,20
23337,us,O,20
23338,meet,O,20
23339,Justin,B-person,6
23340,Bieber,I-person,16
23341,on,O,20
23342,November,O,20
23343,6,O,20
23344,(,O,20
23345,:,O,20
23346,THANKYOU,O,20
23347,http://twitition.com/oxm5g,O,20
23348,@MariaMdn,O,20

23349,i,O,20
23350,swear,O,20
23351,when,O,20
23352,you,O,20
23353,miss,O,20
23354,1,O,20
23355,day,O,20
23356,of,O,20
23357,school,O,20
23358,",",O,20
23359,feels,O,20
23360,like,O,20
23361,you,O,20
23362,missed,O,20
23363,a,O,20
23364,whole,O,20
23365,year,O,20
23366,!,O,20
23367,dont,O,20
23368,even,O,20
23369,have,O,20
23370,homwork,O,20
23371,today,O,20
23372,",",O,20
23373,suprising,O,20
23374,?,O,20

23375,Thrilled,O,20
23376,about,O,20
23377,this,O,20
23378,@HPC//RT@DeLynnRizzo,O,20
23379,:,O,20
23380,girls,O,20
23381,",",O,20
23382,register4,O,20
23383,#livethedream,O,20
23384,@joycemeyer,O,20
23385,",",O,20
23386,J,B-person,6
23387,John,I-person,16
23388,",",O,20
23389,@kerriweems,O,20
23390,oct,O,20
23391,7-9,O,20
23392,.,O,20
23393,livethedreamconference,O,20
23394,.,O,20
23395,com,O,20

23396,Stop,O,20
23397,by,O,20
23398,the,O,20
23399,COLLEGE,B-other,5
23400,REPUBLICAN,I-other,15
23401,TAILGATE,I-other,15
23402,tomorrow,O,20
23403,@,O,20
23404,9:30,O,20
23405,in,O,20
23406,Yellow,O,20
23407,Lot,O,20
23408,17,O,20
23409,for,O,20
23410,FOOD,O,20
23411,before,O,20
23412,the,O,20
23413,game,O,20

23414,RT,O,20
23415,@OscarBlandi,O,20
23416,:,O,20
23417,That,O,20
23418,time,O,20
23419,again,O,20
23420,!,O,20
23421,#FreebieFriday,O,20
23422,Be,O,20
23423,the,O,20
23424,15th,O,20
23425,RT,O,20
23426,&lt;,O,20
23427,get,O,20
23428,your,O,20
23429,hands,O,20
23430,on,O,20
23431,a,O,20
23432,free,O,20
23433,travel,O,20
23434,size,O,20
23435,pronto,O,20
23436,invisible,O,20
23437,dry,O,20
23438,shampoo,O,20
23439,!,O,20

23440,Oh,O,20
23441,yeah,O,20
23442,!,O,20
23443,Probably,O,20
23444,hairdresser,O,20
23445,tomorrow,O,20
23446,",",O,20
23447,and,O,20
23448,for,O,20
23449,sure,O,20
23450,meet,O,20
23451,Levin,B-person,6
23452,",",O,20
23453,Hien,B-person,6
23454,&lt;,O,20
23455,3,O,20
23456,and,O,20
23457,Fabi,B-person,6
23458,.,O,20
23459,'ll,O,20
23460,have,O,20
23461,a,O,20
23462,great,O,20
23463,daaaaay,O,20
23464,&lt;,O,20
23465,33,O,20

23466,good,O,20
23467,friday,O,20
23468,whatchu,O,20
23469,got,O,20
23470,for,O,20
23471,me,O,20
23472,@kanyewest,O,20

23473,I,O,20
23474,think,O,20
23475,that,O,20
23476,today,O,20
23477,the,O,20
23478,party,O,20
23479,has,O,20
23480,been,O,20
23481,canceled,O,20
23482,makes,O,20
23483,too,O,20
23484,much,O,20
23485,air,O,20
23486,in,O,20
23487,the,O,20
23488,street,O,20
23489,loll,O,20
23490,.,O,20
23491,miss,O,20
23492,u,O,20
23493,twitfriends,O,20
23494,.,O,20
23495,xx,O,20

23496,I,O,20
23497,may,O,20
23498,have,O,20
23499,been,O,20
23500,wrong,O,20
23501,about,O,20
23502,Murkowski,B-person,6
23503,",",O,20
23504,look,O,20
23505,like,O,20
23506,she,O,20
23507,'s,O,20
23508,going,O,20
23509,to,O,20
23510,turn,O,20
23511,Friday,O,20
23512,news,O,20
23513,dump,O,20
23514,on,O,20
23515,its,O,20
23516,head,O,20
23517,.,O,20
23518,three-way,O,20
23519,race,O,20
23520,reportedly,O,20
23521,ahead,O,20
23522,in,O,20
23523,AK,B-geo-loc,2
23524,.,O,20

23525,@rattleknackers,O,20
23526,amusing,O,20
23527,?,O,20
23528,This,O,20
23529,is,O,20
23530,some,O,20
23531,of,O,20
23532,the,O,20
23533,greatest,O,20
23534,music,O,20
23535,of,O,20
23536,all,O,20
23537,time,O,20
23538,",",O,20
23539,my,O,20
23540,foot,O,20
23541,has,O,20
23542,n't,O,20
23543,stopped,O,20
23544,tapping,O,20
23545,all,O,20
23546,night,O,20

23547,Salty,O,20
23548,i,O,20
23549,broke,O,20
23550,one,O,20
23551,of,O,20
23552,my,O,20
23553,favorite,O,20
23554,Betsey,B-person,6
23555,Johnson,I-person,16
23556,necklaces,O,20
23557,today,O,20
23558,!!,O,20

23559,cant,O,20
23560,wait,O,20
23561,to,O,20
23562,see,O,20
23563,my,O,20
23564,beautiful,O,20
23565,neice,O,20
23566,nx,O,20
23567,week,O,20
23568,",",O,20
23569,gonna,O,20
23570,spoil,O,20
23571,her,O,20
23572,rotton,O,20

23573,@snufflesgirl25,O,20
23574,@mo9x,O,20
23575,Well,O,20
23576,.,O,20
23577,just,O,20
23578,beg,O,20
23579,@100monkeysmusic,O,20
23580,..,O,20
23581,PLEASE,O,20
23582,come,O,20
23583,to,O,20
23584,the,O,20
23585,#SBLeurope,O,20
23586,Next,O,20
23587,year,O,20
23588,!.,O,20
23589,We,O,20
23590,need,O,20
23591,you,O,20
23592,there,O,20
23593,!,O,20
23594,*puss,O,20
23595,in,O,20
23596,boots,O,20
23597,eyes*,O,20

23598,Korean,B-other,5
23599,War,I-other,15
23600,spy,O,20
23601,rivalries,O,20
23602,persist,O,20
23603,60,O,20
23604,years,O,20
23605,later,O,20
23606,:,O,20
23607,Far,O,20
23608,be,O,20
23609,it,O,20
23610,that,O,20
23611,the,O,20
23612,week,O,20
23613,should,O,20
23614,pass,O,20
23615,without,O,20
23616,noting,O,20
23617,that,O,20
23618,it,O,20
23619,was,O,20
23620,60,O,20
23621,...,O,20
23622,http://bit.ly/cCjFBm,O,20

23623,@ConorMc_Ginty,O,20
23624,GaGa,B-person,6
23625,played,O,20
23626,here,O,20
23627,a,O,20
23628,few,O,20
23629,weeks,O,20
23630,back,O,20
23631,.,O,20
23632,She,O,20
23633,spoke,O,20
23634,out,O,20
23635,against,O,20
23636,SB1070,B-product,7
23637,during,O,20
23638,the,O,20
23639,show,O,20
23640,.,O,20
23641,God,O,20
23642,bless,O,20
23643,her,O,20
23644,for,O,20
23645,that,O,20
23646,.,O,20

23647,CHILLIN,O,20
23648,@LIVE,O,20
23649,TONIGHT,O,20
23650,!,O,20

23651,by,O,20
23652,my,O,20
23653,lonesome,O,20
23654,tonight,O,20
23655,....,O,20
23656,#obsessions,O,20

23657,Football,O,20
23658,game,O,20
23659,tonight,O,20
23660,with,O,20
23661,mariaelena,B-person,6
23662,",",O,20
23663,sarah,B-person,6
23664,",",O,20
23665,and,O,20
23666,brittany,B-person,6
23667,!,O,20
23668,Mood,O,20
23669,:,O,20
23670,excited,O,20
23671,!!,O,20
23672,GOO,O,20
23673,WB,B-sportsteam,8
23674,WILDCATS,I-sportsteam,18
23675,!,O,20

23676,@k8_walsh,O,20
23677,I,O,20
23678,'ve,O,20
23679,been,O,20
23680,out,O,20
23681,of,O,20
23682,the,O,20
23683,loop,O,20
23684,",",O,20
23685,but,O,20
23686,is,O,20
23687,Private,B-tvshow,9
23688,Practice,I-tvshow,19
23689,coming,O,20
23690,back,O,20
23691,this,O,20
23692,year,O,20
23693,?,O,20

23694,I,O,20
23695,HATE,O,20
23696,MY,O,20
23697,MOTHER,O,20
23698,!!!!!!!!!!!...,O,20
23699,Where,O,20
23700,is,O,20
23701,Dee,B-person,6
23702,when,O,20
23703,I,O,20
23704,need,O,20
23705,him,O,20

23706,3,O,20
23707,tests,O,20
23708,and,O,20
23709,an,O,20
23710,essay,O,20
23711,today,O,20
23712,.,O,20
23713,&gt;,O,20
23714,__,O,20
23715,&gt;,O,20
23716,also,O,20
23717,i,O,20
23718,lost,O,20
23719,my,O,20
23720,backpackkk,O,20
23721,c,O,20
23722,:,O,20
23723,but,O,20
23724,then,O,20
23725,i,O,20
23726,found,O,20
23727,it,O,20
23728,.,O,20

23729,RT,O,20
23730,@DaymiCarolina,O,20
23731,:,O,20
23732,Yayaayayay,O,20
23733,kings,B-musicartist,4
23734,of,I-musicartist,14
23735,leon,I-musicartist,14
23736,tonight,O,20
23737,!!!,O,20

23738,Amazon,B-company,0
23739,U.K.,I-company,10
23740,Offering,O,20
23741,HTC,B-product,7
23742,Desire,I-product,17
23743,Z,I-product,17
23744,Unlocked,O,20
23745,October,O,20
23746,11,O,20
23747,:,O,20
23748,We,O,20
23749,just,O,20
23750,got,O,20
23751,official,O,20
23752,word,O,20
23753,of,O,20
23754,the,O,20
23755,HTC,B-product,7
23756,Desire,I-product,17
23757,Z,I-product,17
23758,earlier,O,20
23759,in,O,20
23760,Lo,O,20
23761,...,O,20
23762,http://bit.ly/bsyz9H,O,20

23763,@lauraluanabeth,O,20
23764,'ll,O,20
23765,be,O,20
23766,back,O,20
23767,in,O,20
23768,LA,B-geo-loc,2
23769,tomorrow,O,20
23770,night,O,20
23771,!,O,20
23772,yaaaay,O,20
23773,!,O,20

23774,Lol,O,20
23775,lucky,O,20
23776,me,O,20
23777,",",O,20
23778,u,O,20
23779,remembered,O,20
23780,me,O,20
23781,:D,O,20
23782,...,O,20
23783,When,O,20
23784,u,O,20
23785,c,O,20
23786,her,O,20
23787,again,O,20
23788,tell,O,20
23789,her,O,20
23790,I,O,20
23791,say,O,20
23792,hi,O,20
23793,x,O,20
23794,),O,20

23795,RT,O,20
23796,@JDay_Sept15,O,20
23797,:,O,20
23798,RT,O,20
23799,@Ashanie_di_Don,O,20
23800,:,O,20
23801,@JDay_Sept15,O,20
23802,lol,O,20
23803,i,O,20
23804,see,O,20
23805,someone,O,20
23806,hyped,O,20
23807,and,O,20
23808,ready,O,20
23809,for,O,20
23810,#FlavaFridays,O,20
23811,tonight,O,20
23812,&lt;,O,20
23813,every,O,20
23814,week,O,20
23815,.,O,20
23816,Lets,O,20
23817,get,O,20
23818,it,O,20
23819,!,O,20

23820,Everything,O,20
23821,shouldber,O,20
23822,cleared,O,20
23823,up,O,20
23824,by,O,20
23825,the,O,20
23826,week,O,20
23827,end,O,20
23828,.,O,20

23829,the,O,20
23830,last,O,20
23831,group,O,20
23832,dalam,O,20
23833,lab,O,20
23834,",",O,20
23835,for,O,20
23836,the,O,20
23837,first,O,20
23838,time,O,20

23839,@pjames,O,20
23840,Add,O,20
23841,a,O,20
23842,little,O,20
23843,Belanger,O,20
23844,",",O,20
23845,and,O,20
23846,you,O,20
23847,'ve,O,20
23848,got,O,20
23849,it,O,20
23850,!,O,20
23851,Of,O,20
23852,course,O,20
23853,...,O,20
23854,after,O,20
23855,his,O,20
23856,household,O,20
23857,items,O,20
23858,arrive,O,20
23859,from,O,20
23860,D,O,20
23861,.,O,20
23862,C,O,20
23863,.,O,20

23864,RT,O,20
23865,@dropolo,O,20
23866,Headed,O,20
23867,to,O,20
23868,da,O,20
23869,gump,O,20
23870,today,O,20
23871,alabama,B-geo-loc,2
23872,here,O,20
23873,I,O,20
23874,come,O,20
23875,&lt;,O,20
23876,&lt;,O,20
23877,come,O,20
23878,to,O,20
23879,shut,O,20
23880,it,O,20
23881,down,O,20
23882,broski,O,20
23883,..,O,20
23884,fuck,O,20
23885,wit,O,20
23886,me..Parlae,O,20
23887,'s,O,20
23888,in,O,20
23889,house,O,20
23890,producer,O,20

23891,@Miss_deadpool,O,20
23892,May,O,20
23893,'s,O,20
23894,costume,O,20
23895,is,O,20
23896,the,O,20
23897,giant,O,20
23898,spider,O,20
23899,on,O,20
23900,her,O,20
23901,upper,O,20
23902,body,O,20
23903,.,O,20
23904,I,O,20
23905,'m,O,20
23906,confused,O,20
23907,.,O,20

23908,@PERSONGUY6661,O,20
23909,I,O,20
23910,have,O,20
23911,n't,O,20
23912,unfortunately,O,20
23913,:(,O,20
23914,I,O,20
23915,missed,O,20
23916,the,O,20
23917,chance,O,20
23918,when,O,20
23919,theycame,O,20
23920,to,O,20
23921,the,O,20
23922,uk,B-geo-loc,2
23923,this,O,20
23924,year,O,20
23925,",",O,20
23926,you,O,20
23927,seen,O,20
23928,them,O,20
23929,?,O,20

23930,QUAKE,O,20
23931,:,O,20
23932,Mag,O,20
23933,4.5,O,20
23934,",",O,20
23935,Saturday,O,20
23936,",",O,20
23937,September,O,20
23938,18,O,20
23939,2010,O,20
23940,at,O,20
23941,10:03,O,20
23942,am,O,20
23943,(,O,20
23944,NZST),O,20
23945,",",O,20
23946,20,O,20
23947,km,O,20
23948,south-west,O,20
23949,of,O,20
23950,Christchurch,B-geo-loc,2
23951,.,O,20
23952,http://tinyurl.com/265n4mx,O,20
23953,#eqnz,O,20

23954,RT,O,20
23955,@Eeenie_Meenie,O,20
23956,:,O,20
23957,RT,O,20
23958,if,O,20
23959,you,O,20
23960,are,O,20
23961,happy,O,20
23962,that,O,20
23963,today,O,20
23964,is,O,20
23965,FRIDAY,O,20
23966,!,O,20
23967,:),O,20

23968,Is,O,20
23969,all,O,20
23970,done,O,20
23971,getting,O,20
23972,things,O,20
23973,set,O,20
23974,up,O,20
23975,for,O,20
23976,the,O,20
23977,Ultimate,B-other,5
23978,Magic,I-other,15
23979,playtest,O,20
23980,that,O,20
23981,starts,O,20
23982,on,O,20
23983,Monday,O,20
23984,.,O,20
23985,Ca,O,20
23986,n't,O,20
23987,wait,O,20
23988,to,O,20
23989,see,O,20
23990,what,O,20
23991,people,O,20
23992,think,O,20
23993,.,O,20

23994,Gotta,O,20
23995,call,O,20
23996,mom,O,20
23997,2,O,20
23998,let,O,20
23999,her,O,20
24000,know,O,20
24001,it,O,20
24002,'s,O,20
24003,almost,O,20
24004,3,O,20
24005,.,O,20
24006,Yli,O,20
24007,gets,O,20
24008,out,O,20
24009,in,O,20
24010,15,O,20
24011,.,O,20
24012,Mom,O,20
24013,took,O,20
24014,the,O,20
24015,antenna,O,20
24016,home,O,20
24017,today,O,20
24018,&lt;,O,20
24019,connected,O,20
24020,it,O,20
24021,at,O,20
24022,home,O,20
24023,",",O,20
24024,finally,O,20
24025,.,O,20

24026,DJ,O,20
24027,set,O,20
24028,at,O,20
24029,The,B-facility,1
24030,Standard,I-facility,11
24031,in,O,20
24032,LA,B-geo-loc,2
24033,tonight,O,20
24034,!,O,20
24035,http://fb.me/I91IUaEq,O,20

24036,RT,O,20
24037,@TRAEABN,O,20
24038,Headed,O,20
24039,to,O,20
24040,Shreveport,B-geo-loc,2
24041,then,O,20
24042,Lake,B-geo-loc,2
24043,Charles,I-geo-loc,12
24044,-might,O,20
24045,as,O,20
24046,well,O,20
24047,shoot,O,20
24048,through,O,20
24049,dat,O,20
24050,#BMT,O,20
24051,after,O,20
24052,the,O,20
24053,slab,O,20
24054,show,O,20
24055,in,O,20
24056,Lake,B-geo-loc,2
24057,Charles,I-geo-loc,12
24058,..,O,20

24059,LIVESTRONG,B-other,5
24060,Day,I-other,15
24061,is,O,20
24062,10-02-10,O,20
24063,around,O,20
24064,the,O,20
24065,world,O,20
24066,.,O,20

24067,@CWWatson,O,20
24068,one,O,20
24069,of,O,20
24070,the,O,20
24071,complainers,O,20
24072,is,O,20
24073,a,O,20
24074,child,O,20
24075,minder,O,20
24076,who,O,20
24077,brings,O,20
24078,kids,O,20
24079,to,O,20
24080,the,O,20
24081,school,O,20
24082,then,O,20
24083,looks,O,20
24084,after,O,20
24085,other,O,20
24086,kids,O,20
24087,thro,O,20
24088,the,O,20
24089,day,O,20
24090,.,O,20
24091,Beggers,O,20
24092,belief,O,20

24093,ahaha,O,20
24094,that,O,20
24095,just,O,20
24096,made,O,20
24097,my,O,20
24098,day,O,20
24099,xDlmfao,O,20
24100,!!!!,O,20

24101,Amber,B-person,6
24102,Le,I-person,16
24103,Bon,I-person,16
24104,is,O,20
24105,to,O,20
24106,walk,O,20
24107,in,O,20
24108,Giles,B-person,6
24109,Deacon,I-person,16
24110,'s,O,20
24111,Monday,O,20
24112,LFW,O,20
24113,show,O,20

24114,Someone,O,20
24115,just,O,20
24116,started,O,20
24117,following,O,20
24118,me,O,20
24119,today,O,20
24120,so,O,20
24121,I,O,20
24122,better,O,20
24123,post,O,20
24124,something,O,20
24125,.,O,20
24126,There,O,20
24127,.,O,20

24128,@endlesskies,O,20
24129,ik,O,20
24130,me,O,20
24131,2,O,20
24132,.,O,20
24133,At,O,20
24134,night,O,20
24135,I,O,20
24136,'m,O,20
24137,wide,O,20
24138,awake,O,20
24139,but,O,20
24140,the,O,20
24141,daytime,O,20
24142,",",O,20
24143,I,O,20
24144,'m,O,20
24145,so,O,20
24146,tired,O,20
24147,my,O,20
24148,day,O,20
24149,drags,O,20

24150,LOL,O,20
24151,A-W-E-S-O-M-E,O,20
24152,!!,O,20
24153,btw,O,20
24154,",",O,20
24155,totally,O,20
24156,agree,O,20
24157,RT,O,20
24158,@fanoffob,O,20
24159,Fall,B-musicartist,4
24160,Out,I-musicartist,14
24161,Boy,I-musicartist,14
24162,is,O,20
24163,gay,O,20
24164,#reallymeans,O,20
24165,I,O,20
24166,'m,O,20
24167,secretly,O,20
24168,a,O,20
24169,big,O,20
24170,time,O,20
24171,fan,O,20
24172,.,O,20

24173,even,O,20
24174,better,O,20
24175,than,O,20
24176,cocktail,O,20
24177,friday,O,20
24178,!,O,20
24179,http://is.gd/ffDb9,O,20

24180,RT,O,20
24181,@GreatestQuotes,O,20
24182,:,O,20
24183,"""",O,20
24184,When,O,20
24185,everything,O,20
24186,seems,O,20
24187,to,O,20
24188,be,O,20
24189,going,O,20
24190,against,O,20
24191,you,O,20
24192,",",O,20
24193,remember,O,20
24194,that,O,20
24195,the,O,20
24196,airplane,O,20
24197,takes,O,20
24198,off,O,20
24199,against,O,20
24200,the,O,20
24201,wind,O,20
24202,",",O,20
24203,not,O,20
24204,with,O,20
24205,it,O,20
24206,".""",O,20
24207,...,O,20

24208,RT,O,20
24209,@AKingPNCRadio,O,20
24210,:,O,20
24211,Shout,O,20
24212,out,O,20
24213,to,O,20
24214,@Laureluxe,O,20
24215,for,O,20
24216,a,O,20
24217,dope,O,20
24218,show,O,20
24219,today,O,20
24220,on,O,20
24221,@TheLuxeHour,O,20
24222,w/special,O,20
24223,guest,O,20
24224,@cheridennis,O,20
24225,...,O,20
24226,audio,O,20
24227,droppin,O,20
24228,later,O,20
24229,tod,O,20
24230,...,O,20

24231,DITR,O,20
24232,REI,O,20
24233,Update,O,20
24234,:,O,20
